date,product_name,stock,price,day_of_week,is_weekend,demand
2026-05-05,Dal 1kg,332,201,1,0,17
2026-05-05,Salt 1kg,13,764,1,0,6
2026-05-05,Tea 500g,494,478,1,0,7
2026-05-05,Coffee 200g,209,287,1,0,11
2026-05-05,greenchilli-100g,172,812,1,0,10
2026-05-05,Redchilli-50g,378,675,1,0,8
2026-05-05,GaramMasala,151,790,1,0,8
2026-05-05,Curd-200g,156,183,1,0,16
2026-05-05,garlic100g,115,683,1,0,10
2026-05-05,ginger100g,329,203,1,0,13
2026-05-06,Rice 26kg,267,840,2,0,5
2026-05-06,Sugar,199,538,2,0,18
2026-05-06,Milk 1L,25,238,2,0,17
2026-05-06,Bread,356,656,2,0,18
2026-05-06,Eggs 12pk,452,918,2,0,24
2026-05-06,Cooking Oil 5L,72,407,2,0,1
2026-05-06,Dal 1kg,188,984,2,0,6
2026-05-06,Salt 1kg,118,855,2,0,7
2026-05-06,Tea 500g,476,716,2,0,15
2026-05-06,Coffee 200g,354,755,2,0,8
2026-05-06,greenchilli-100g,419,914,2,0,16
2026-05-06,Redchilli-50g,465,92,2,0,10
2026-05-06,GaramMasala,284,921,2,0,11
2026-05-06,Curd-200g,132,127,2,0,15
2026-05-06,garlic100g,42,427,2,0,9
2026-05-06,ginger100g,231,316,2,0,10
2026-05-07,Rice 26kg,290,401,3,0,2
2026-05-07,Sugar,193,184,3,0,18
2026-05-07,Milk 1L,216,339,3,0,25
2026-05-07,Bread,341,628,3,0,18
2026-05-07,Eggs 12pk,222,279,3,0,8
2026-05-07,Cooking Oil 5L,465,993,3,0,3
2026-05-07,Dal 1kg,240,487,3,0,14
2026-05-07,Salt 1kg,283,864,3,0,11
2026-05-07,Tea 500g,355,375,3,0,4
2026-05-07,Coffee 200g,313,716,3,0,10
2026-05-07,greenchilli-100g,219,627,3,0,21
2026-05-07,Redchilli-50g,380,219,3,0,11
2026-05-07,GaramMasala,410,479,3,0,8
2026-05-07,Curd-200g,216,57,3,0,19
2026-05-07,garlic100g,114,506,3,0,15
2026-05-07,ginger100g,178,75,3,0,5
